Video ID,User ID,Comment
48gTx8MpRmI,UC33oPK93QAnLtedIWD6c4Sg,Jeeezus that is not a N salute that&#39;s a Roman salute big difference.
48gTx8MpRmI,UCui3ncOh_lnFQNOa9grPSXw,"If this isn’t a fascist salute, I don’t know what is anymore."
48gTx8MpRmI,UCFx9KPjuJotxUZ8SSLBtr-Q,Does anybody know what trolling is?&quot;  Here is a good example
48gTx8MpRmI,UCAajeWoY-CqQG7VPiksJYjA,context is important. this is the biggest reach from the left wing ive ever seen 😭😭
48gTx8MpRmI,UCrKgQGdcBBDUcFzynnis-vg,Generation so cooked he may be a president one day💀
48gTx8MpRmI,UCxTy-_vWAGyK2C4SCwLqxVw,Well… when is the last time that we saw someone do a hand gesture like this? <br><br>It is obviously not common in today’s America.
48gTx8MpRmI,UCho20kEN5se9WvFQ-jDtL3w,Tim walz did it also.nobody cared.
48gTx8MpRmI,UC06G7PBRhNRobZIxbyfjoQg,"It was done multiple times and if he is as smart as he claims to be, he knew exactly what it would look like"
48gTx8MpRmI,UCw3m57vxZk9N4MraudsA0dw,Tesla Model SS
48gTx8MpRmI,UCZRqvpxKaS4ZufwoPPMqRwg,He said it wasn’t. He only knows and in a few weeks this will all blow over.
48gTx8MpRmI,UC-N-OPa6fUzsk_UhewfMsZQ,"У них с Трампом планы грандиозные, как и Гитлера в 1941 г"
48gTx8MpRmI,UC2BFjy44YUnwJWxL3dgf5XQ,My dad labels people antisemites so quickly it’s nuts but defends this
48gTx8MpRmI,UCmIcdC6PEzMZJrBkmFhVGFQ,I see an awful lot of &quot;Chicken Littles&quot; in the comments. The sky is falling! The sky is falling!!
48gTx8MpRmI,UC6WSpPEcWeFGzorsdLynrSg,"look up what the anti-defamation league really stands for in their history of pro-israel, pro-trump rhetoric"
48gTx8MpRmI,UCMWuVfy2nsRwni0LpJM9g6Q,Damn bro wtf
48gTx8MpRmI,UCAgOw3tUPqbZLpHUZUJhwPg,"Trump shouldn&#39;t have associated himself with this dude, could&#39;ve been better off without him"
48gTx8MpRmI,UC7oZ0X7xu5EbV1sdx1XSVNw,The fact that a salute carries a three year sentence in Germany is the issue.
48gTx8MpRmI,UC9-llTIfmjIKya7BdvRWP4w,At least he&#39;s got the ball&#39;s to do it.
48gTx8MpRmI,UCjQuiW5XM9jxmQvAv8rCG3g,"the austrian painter was a great reformer, and an anti-semite—elon is neither of those things."
48gTx8MpRmI,UCvbiWRhI_KNHqafKGU9-r6A,"This comment section reeks of desperation. Let&#39;s play the smallest clip possible not play any audio for context,  and absolutely ignore the fact that historically this is not a proper &quot;salute&quot;. If this is a &quot;n4zi&quot; salute you guys should have denounced the dab as well.. copium is strong here."
48gTx8MpRmI,UCExpKlVB5EVyT9bE7sOZ_zw,"This is why people cannot trust the media and journalism is dead or dying; we know what we saw, it was a N-zi salute. To further my point, if it was an &quot;accident&quot;, wouldn&#39;t a normal person apologize after doing something that &quot;ressmbled&quot; something offensive? Elon, never apologized because he knew what he was doing, those who saw him do it and clapped, knew what he did, and now we have media sources gaslighting the public into further ignorance and confusion. Have we not learned our history? Apparently and especially, Americans never did."
48gTx8MpRmI,UCVk35sJv2dwY3CFHAFUd0ZQ,People are blowing this out of proportion...Elon doesn&#39;t point his fingers because he thinks it&#39;s rude. That is NOT the notzi salute. You guys just want something to be mad about.
48gTx8MpRmI,UC8GC_xF5-ivnbYhzbuwqO2Q,TLDR: Yes!
48gTx8MpRmI,UCXm8djXglMmXQ6T5O6l8ZmA,&quot;controversy&quot;
48gTx8MpRmI,UCtmQEwjxl1b7xKjivaI-z7w,Full story....In Germany you go to jail for this.
48gTx8MpRmI,UCpuAVSS8Gpfu14e8ymmQu8g,Clowns 😂😂
48gTx8MpRmI,UC4L9ED4QPljnDaEY3vI3J7g,So his real name is muskowitz
48gTx8MpRmI,UC3yEhXPAakHZ1152txWrYYw,a spade is a spade.
48gTx8MpRmI,UC5c_ti-usecKrWzaoeCArpA,2point authentification
48gTx8MpRmI,UCkKMzq6b_2Zqk8ZgIA0NBGw,What &quot;hand gesture&quot;?<br>What &quot;resemblance&quot;?<br>He did what it seems like he did stop sane washing this batshittery
48gTx8MpRmI,UCuKElWCK7DL9-ViTFhYTxSQ,The world is not real right now
48gTx8MpRmI,UCBAS85q8QdoomDdwLWZ2U3A,He knew what he was doing and so do you all. To debate it is ignorance.
48gTx8MpRmI,UC9d_4M2E-kkt_K7qoUZvOfw,"Well, this is the real face, hate face from money"
48gTx8MpRmI,UCnECZj1CQLmlzznhZjS_Huw,"Guys, that was a space salute not a fascist salute"
48gTx8MpRmI,UCEmfFvWn-Vn-W1qzgkXSdoA,I think he was socially awkward as a teen
48gTx8MpRmI,UCg-4KkAKnTb_9yfnQSZLdOA,CONNECT THE DOTS WITH INTERVIEW WITH ELONS DAD where he talks about WIFE&#39;s SIDE HAS HISTORY OF NAZIE connection
48gTx8MpRmI,UC59kmg02y6MrW4DosFvSm0A,Did he not do it???? HE DID IT!!!!
48gTx8MpRmI,UCmB6ZDN1R8aeRYX0AVqwvdg,Tony Stark real life
48gTx8MpRmI,UCq9s3FpPxR0cUnSR5DdxYbA,Why are we even surprised?
48gTx8MpRmI,UCjZ_qwniGJZFPS0SxWtQHfA,Just don&#39;t mention zee bloody war!
48gTx8MpRmI,UCfAOTqePoV41HkR88cdYygg,Yes and he deliberately did it. Ban everything musk.
48gTx8MpRmI,UC_4yzTDestQfxoAd9PuxaKA,Я не удивлен.
48gTx8MpRmI,UC6vcctaddIyzh_bP-K2uX7Q,You are all insane. That was no where near close to the real salute. He literally said his heart is going out to you. Almost every modern democrat politician has done the same thing and you said nothing.
48gTx8MpRmI,UCsTvaXELrqavY2MfZ3L4LRg,lol he would
48gTx8MpRmI,UC2qsDCeTStpq_mANbTS4Avw,Check out Dr G explanes  . Body language analysis 😊
48gTx8MpRmI,UCnNSwzFw7Ah6NDO4JVzH69A,Musk looks and acts like an evil android.
48gTx8MpRmI,UCFnl4wuCC9Khci_7Wfld5Ng,False messiah and anti christ are here. Brace yourselves for the final prophecy.
48gTx8MpRmI,UCdd-aL9kEMUAQxoFscNN-PA,People just found mistake without appreciating Elon.
